<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.10.28	07:20:00	4114.72	4123.87	4114.43	4120.52	407	0	140
2025.10.28	07:30:00	4120.42	4124.55	4115.66	4120.94	377	0	140
2025.10.28	07:40:00	4120.77	4125.02	4118.54	4119.68	275	0	140
2025.10.28	07:50:00	4119.68	4119.68	4113.19	4116.76	325	0	140
2025.10.28	08:00:00	4116.78	4120.47	4113.15	4118.19	405	0	140
2025.10.28	08:10:00	4118.12	4118.12	4109.60	4117.37	343	0	140
2025.10.28	08:20:00	4117.46	4132.55	4116.58	4126.56	526	0	140
2025.10.28	08:30:00	4126.55	4134.37	4125.56	4132.01	471	0	140
2025.10.28	08:40:00	4132.01	4135.91	4129.84	4132.83	359	0	140
2025.10.28	08:50:00	4132.80	4135.14	4121.54	4123.24	344	0	140
2025.10.28	09:00:00	4123.34	4129.11	4113.41	4115.56	394	0	140
2025.10.28	09:10:00	4115.64	4119.63	4111.73	4119.00	357	0	140
2025.10.28	09:20:00	4118.84	4119.37	4103.28	4104.32	425	0	140
2025.10.28	09:30:00	4104.38	4110.33	4104.01	4109.17	349	0	140
2025.10.28	09:40:00	4109.25	4125.10	4107.68	4115.33	440	0	140
2025.10.28	09:50:00	4116.02	4125.06	4114.64	4122.39	318	0	140
2025.10.28	10:00:00	4122.39	4124.45	4113.25	4114.58	328	0	140
2025.10.28	10:10:00	4114.50	4116.81	4109.72	4115.32	301	0	140
2025.10.28	10:20:00	4115.33	4122.15	4113.01	4119.51	274	0	140
2025.10.28	10:30:00	4119.51	4119.51	4108.27	4111.35	294	0	140
2025.10.28	10:40:00	4111.29	4118.70	4109.74	4118.47	308	0	140
2025.10.28	10:50:00	4118.45	4118.72	4114.03	4117.86	226	0	140
2025.10.28	11:00:00	4118.01	4118.43	4109.66	4115.70	299	0	140
2025.10.28	11:10:00	4115.70	4125.22	4113.18	4122.32	321	0	140
2025.10.28	11:20:00	4122.30	4123.39	4115.50	4120.28	288	0	140
2025.10.28	11:30:00	4120.33	4127.14	4118.98	4125.19	319	0	140
2025.10.28	11:40:00	4125.07	4125.07	4111.65	4112.94	336	0	140
2025.10.28	11:50:00	4113.04	4117.08	4109.05	4111.47	320	0	140
2025.10.28	12:00:00	4111.43	4113.17	4106.32	4108.64	396	0	140
2025.10.28	12:10:00	4108.81	4114.69	4106.11	4109.30	334	0	140
2025.10.28	12:20:00	4108.88	4109.84	4097.35	4103.73	511	0	140
2025.10.28	12:30:00	4103.71	4111.14	4099.87	4111.05	351	0	140
2025.10.28	12:40:00	4111.18	4125.02	4109.28	4122.15	519	0	140
2025.10.28	12:50:00	4122.15	4126.11	4118.52	4121.12	315	0	140
2025.10.28	13:00:00	4121.15	4138.73	4121.15	4136.63	633	0	140
2025.10.28	13:10:00	4136.60	4139.80	4128.25	4135.74	670	0	140
2025.10.28	13:20:00	4135.76	4155.71	4134.68	4141.03	917	0	140
2025.10.28	13:30:00	4140.79	4150.96	4131.45	4145.78	1346	0	140
2025.10.28	13:40:00	4145.69	4165.79	4141.25	4164.15	1378	0	140
2025.10.28	13:50:00	4164.04	4167.02	4148.40	4158.75	1024	0	140
2025.10.28	14:00:00	4159.03	4159.61	4143.55	4146.01	991	0	140
2025.10.28	14:10:00	4146.01	4171.22	4142.44	4169.49	1002	0	140
2025.10.28	14:20:00	4169.60	4175.61	4147.90	4159.39	1070	0	140
2025.10.28	14:30:00	4159.34	4165.05	4133.69	4135.25	1326	0	140
2025.10.28	14:40:00	4135.24	4135.24	4070.22	4099.85	3582	0	140
2025.10.28	14:50:00	4099.99	4126.69	4098.47	4118.94	1584	0	140
2025.10.28	15:00:00	4119.12	4131.02	4116.50	4130.66	1013	0	140
2025.10.28	15:10:00	4131.04	4141.11	4121.55	4127.98	1044	0	140
2025.10.28	15:20:00	4128.29	4132.24	4111.49	4112.39	936	0	140
2025.10.28	15:30:00	4112.38	4115.32	4094.92	4107.58	1397	0	140
2025.10.28	15:40:00	4107.40	4107.40	4086.24	4098.85	1015	0	140
2025.10.28	15:50:00	4098.92	4107.39	4094.84	4096.65	759	0	140
2025.10.28	16:00:00	4096.78	4108.58	4094.05	4107.36	817	0	140
2025.10.28	16:10:00	4107.35	4109.84	4092.18	4101.26	778	0	140
2025.10.28	16:20:00	4101.49	4120.99	4095.96	4114.45	756	0	140
2025.10.28	16:30:00	4114.51	4133.01	4113.36	4117.62	1490	0	140
2025.10.28	16:40:00	4117.68	4136.29	4111.63	4133.71	856	0	140
2025.10.28	16:50:00	4133.84	4140.47	4131.10	4134.20	735	0	140
2025.10.28	17:00:00	4134.32	4140.46	4129.90	4134.89	603	0	140
2025.10.28	17:10:00	4134.95	4146.83	4132.56	4139.94	707	0	140
2025.10.28	17:20:00	4140.28	4142.77	4133.66	4135.44	510	0	140
2025.10.28	17:30:00	4135.51	4143.38	4121.41	4140.30	785	0	140
2025.10.28	17:40:00	4140.21	4147.06	4134.19	4138.64	470	0	140
2025.10.28	17:50:00	4138.63	4144.92	4133.03	4139.68	461	0	140
2025.10.28	18:00:00	4139.69	4145.25	4127.41	4141.21	599	0	140
2025.10.28	18:10:00	4141.11	4151.37	4139.72	4144.27	532	0	140
2025.10.28	18:20:00	4144.30	4149.78	4119.96	4126.96	667	0	140
2025.10.28	18:30:00	4126.89	4136.54	4106.69	4115.35	859	0	140
2025.10.28	18:40:00	4115.32	4115.84	4103.31	4109.74	615	0	140
2025.10.28	18:50:00	4109.94	4118.38	4109.66	4114.86	437	0	140
2025.10.28	19:00:00	4115.08	4118.52	4106.91	4118.11	514	0	140
2025.10.28	19:10:00	4118.08	4118.08	4072.29	4074.22	1131	0	140
2025.10.28	19:20:00	4073.79	4074.42	4052.05	4055.24	1712	0	140
2025.10.28	19:30:00	4054.75	4075.78	4048.59	4065.24	1275	0	140
2025.10.28	19:40:00	4065.31	4065.55	4033.82	4033.82	1076	0	140
2025.10.28	19:50:00	4033.28	4044.29	4026.00	4039.54	1595	0	140
2025.10.28	20:00:00	4039.24	4042.07	4013.82	4019.91	1791	0	140
2025.10.28	20:10:00	4020.31	4027.69	3973.44	3986.43	2709	0	140
2025.10.28	20:20:00	3986.73	3993.83	3966.45	3967.49	2394	0	140
2025.10.28	20:30:00	3967.79	3998.97	3958.96	3996.79	2175	0	140
2025.10.28	20:40:00	3996.97	3996.97	3969.53	3977.06	1377	0	140
2025.10.28	20:50:00	3977.12	3988.56	3967.42	3979.43	888	0	140
2025.10.28	21:00:00	3979.22	3979.51	3929.40	3948.72	2002	0	140
2025.10.28	21:10:00	3948.41	3969.56	3942.00	3962.71	1467	0	140
2025.10.28	21:20:00	3962.69	3962.83	3952.80	3960.40	617	0	140
2025.10.28	21:30:00	3960.36	3977.00	3956.67	3974.54	577	0	140
2025.10.28	21:40:00	3974.88	3990.97	3974.31	3988.11	497	0	140
2025.10.28	21:50:00	3988.10	3992.67	3978.25	3982.91	400	0	140
2025.10.28	22:00:00	3982.67	3990.67	3973.05	3979.11	861	0	140
2025.10.28	22:10:00	3979.80	3988.55	3972.61	3985.89	769	0	140
2025.10.28	22:20:00	3985.89	3994.53	3983.59	3994.52	527	0	140
2025.10.28	22:30:00	3994.35	3996.40	3985.39	3985.39	438	0	140
2025.10.28	22:40:00	3985.28	4000.55	3984.87	3999.52	490	0	140
2025.10.28	22:50:00	3999.23	3999.23	3993.73	3995.12	377	0	140
2025.10.28	23:00:00	3994.98	3996.21	3981.73	3987.61	522	0	140
2025.10.28	23:10:00	3987.61	3990.38	3982.24	3982.32	350	0	140
2025.10.28	23:20:00	3982.18	3983.36	3976.64	3980.41	421	0	140
2025.10.28	23:30:00	3980.24	3992.50	3978.21	3988.78	394	0	140
2025.10.28	23:40:00	3988.73	3990.44	3980.27	3986.42	397	0	140
2025.10.28	23:50:00	3986.42	3987.25	3979.28	3979.42	305	0	140
2025.10.29	00:00:00	3979.13	3980.41	3973.27	3976.50	694	0	140
2025.10.29	00:10:00	3976.50	3989.46	3974.51	3983.77	467	0	140
2025.10.29	00:20:00	3983.80	3988.07	3978.95	3987.84	458	0	140
2025.10.29	00:30:00	3988.02	3993.36	3981.42	3985.56	500	0	140
2025.10.29	00:40:00	3985.57	3986.79	3970.22	3978.56	513	0	140
2025.10.29	00:50:00	3978.73	3980.56	3969.19	3973.02	396	0	140
2025.10.29	01:00:00	3972.89	3980.03	3964.20	3971.37	650	0	140
2025.10.29	01:10:00	3971.37	3982.46	3969.35	3976.99	490	0	140
2025.10.29	01:20:00	3977.03	3978.23	3966.53	3970.87	514	0	140
2025.10.29	01:30:00	3970.88	3985.75	3970.88	3985.75	497	0	140
2025.10.29	01:40:00	3986.60	4007.66	3982.44	3982.88	868	0	140
2025.10.29	01:50:00	3982.52	3987.26	3975.14	3982.68	558	0	140
2025.10.29	02:00:00	3982.76	3988.31	3980.67	3983.22	409	0	140
2025.10.29	02:10:00	3983.05	3988.21	3981.15	3984.62	341	0	140
2025.10.29	02:20:00	3984.40	3997.13	3983.08	3994.90	393	0	140
2025.10.29	02:30:00	3994.75	3996.83	3990.88	3996.07	333	0	140
2025.10.29	02:40:00	3995.94	4001.36	3994.78	3999.95	322	0	140
2025.10.29	02:50:00	3999.80	4004.82	3999.08	4002.63	401	0	140
2025.10.29	03:00:00	4002.53	4002.64	3985.43	3991.01	448	0	140
2025.10.29	03:10:00	3991.08	4002.09	3990.64	3997.35	421	0	140
2025.10.29	03:20:00	3997.35	4000.25	3987.62	3991.72	366	0	140
2025.10.29	03:30:00	3991.69	4000.80	3991.69	3995.37	379	0	140
2025.10.29	03:40:00	3995.43	4002.92	3995.43	4000.33	290	0	140
2025.10.29	03:50:00	4000.03	4000.70	3996.59	3998.05	286	0	140
2025.10.29	04:00:00	3998.05	4004.11	3995.92	4002.68	330	0	140
2025.10.29	04:10:00	4002.84	4010.92	4001.56	4007.26	388	0	140
2025.10.29	04:20:00	4007.26	4011.91	4005.83	4010.56	341	0	140
2025.10.29	04:30:00	4010.58	4020.35	4010.08	4013.25	462	0	140
2025.10.29	04:40:00	4013.16	4018.01	4010.00	4016.84	287	0	140
2025.10.29	04:50:00	4016.65	4017.47	4013.29	4013.29	212	0	140
2025.10.29	05:00:00	4013.28	4019.67	4012.34	4014.87	297	0	140
2025.10.29	05:10:00	4014.63	4024.13	4013.38	4024.07	423	0	140
2025.10.29	05:20:00	4024.06	4025.79	4021.46	4022.53	355	0	140
2025.10.29	05:30:00	4022.57	4036.31	4019.10	4031.73	425	0	140
2025.10.29	05:40:00	4031.60	4036.31	4025.98	4029.21	518	0	140
2025.10.29	05:50:00	4029.17	4030.45	4025.61	4027.12	286	0	140
2025.10.29	06:00:00	4026.92	4037.01	4024.37	4034.02	429	0	140
2025.10.29	06:10:00	4033.86	4033.86	4024.94	4028.46	302	0	140
2025.10.29	06:20:00	4028.38	4030.79	4024.95	4026.98	270	0	140
2025.10.29	06:30:00	4027.28	4031.71	4018.67	4020.08	346	0	140
2025.10.29	06:40:00	4020.08	4026.72	4016.11	4023.56	330	0	140
2025.10.29	06:50:00	4023.41	4030.18	4022.40	4024.36	362	0	140
2025.10.29	07:00:00	4024.52	4024.62	4019.25	4022.14	300	0	140
2025.10.29	07:10:00	4022.14	4023.46	4019.04	4022.39	243	0	140
2025.10.29	07:20:00	4022.88	4031.55	4022.88	4029.25	328	0	140
2025.10.29	07:30:00	4029.26	4029.92	4018.40	4023.65	346	0	140
2025.10.29	07:40:00	4023.50	4023.50	4012.06	4017.44	334	0	140
2025.10.29	07:50:00	4017.37	4027.81	4016.12	4024.94	341	0	140
2025.10.29	08:00:00	4024.96	4027.25	4014.12	4016.35	419	0	140
2025.10.29	08:10:00	4016.27	4018.29	4012.27	4015.91	313	0	140
2025.10.29	08:20:00	4015.94	4020.51	4013.82	4018.86	365	0	140
2025.10.29	08:30:00	4018.82	4020.95	4004.17	4007.05	516	0	140
2025.10.29	08:40:00	4007.06	4011.34	4004.35	4005.71	400	0	140
2025.10.29	08:50:00	4005.60	4013.21	4004.21	4008.02	333	0	140
2025.10.29	09:00:00	4007.77	4010.48	4003.63	4003.89	355	0	140
2025.10.29	09:10:00	4003.77	4006.59	3992.06	4005.41	594	0	140
2025.10.29	09:20:00	4005.15	4006.06	3995.21	3996.63	393	0	140
2025.10.29	09:30:00	3996.96	3998.65	3987.16	3995.76	473	0	140
2025.10.29	09:40:00	3995.78	4003.30	3995.78	3999.79	352	0	140
2025.10.29	09:50:00	3999.87	4006.31	3997.91	3998.34	285	0	140
2025.10.29	10:00:00	3998.28	4003.18	3995.65	3998.49	339	0	140
2025.10.29	10:10:00	3998.49	3999.67	3992.93	3999.35	335	0	140
2025.10.29	10:20:00	3999.50	4001.82	3995.03	3998.19	336	0	140
2025.10.29	10:30:00	3998.41	4004.45	3993.46	4002.80	448	0	140
2025.10.29	10:40:00	4003.00	4005.42	3998.59	3999.28	367	0	140
2025.10.29	10:50:00	3999.20	3999.20	3988.08	3989.43	491	0	140
2025.10.29	11:00:00	3989.56	4002.33	3984.32	4000.88	590	0	140
2025.10.29	11:10:00	4000.81	4008.36	3997.22	4007.50	394	0	140
2025.10.29	11:20:00	4007.57	4012.04	4005.21	4009.51	461	0	140
2025.10.29	11:30:00	4009.32	4016.67	4006.35	4008.73	425	0	140
2025.10.29	11:40:00	4008.73	4011.49	4005.69	4010.37	317	0	140
2025.10.29	11:50:00	4010.37	4015.78	4010.13	4011.64	271	0	140
2025.10.29	12:00:00	4011.51	4017.36	4010.61	4013.53	328	0	140
2025.10.29	12:10:00	4013.75	4017.90	4009.64	4012.48	297	0	140
2025.10.29	12:20:00	4012.51	4012.93	4004.12	4004.70	309	0	140
2025.10.29	12:30:00	4004.77	4011.10	4004.05	4009.38	362	0	140
2025.10.29	12:40:00	4008.85	4013.72	4007.52	4013.72	346	0	140
2025.10.29	12:50:00	4013.72	4020.62	4012.11	4016.35	390	0	140
2025.10.29	13:00:00	4016.65	4026.33	4012.70	4025.17	650	0	140
2025.10.29	13:10:00	4024.95	4030.24	4022.36	4024.81	586	0	140
2025.10.29	13:20:00	4024.55	4028.90	4021.35	4023.77	506	0	140
2025.10.29	13:30:00	4023.63	4029.94	3993.63	3996.67	1550	0	140
2025.10.29	13:40:00	3996.71	4006.52	3986.97	3990.79	1303	0	140
2025.10.29	13:50:00	3990.79	3999.03	3983.47	3994.97	1112	0	140
2025.10.29	14:00:00	3994.97	3997.93	3975.28	3989.51	1283	0	140
2025.10.29	14:10:00	3989.21	3994.21	3974.71	3978.73	902	0	140
2025.10.29	14:20:00	3978.54	3982.93	3973.59	3976.45	872	0	140
2025.10.29	14:30:00	3976.57	3995.76	3972.83	3995.29	828	0	140
2025.10.29	14:40:00	3995.78	4000.85	3990.72	3990.74	726	0	140
2025.10.29	14:50:00	3990.70	3990.70	3978.60	3988.33	712	0	140
2025.10.29	15:00:00	3988.48	3994.41	3980.16	3983.59	840	0	140
2025.10.29	15:10:00	3983.59	3985.32	3966.73	3981.68	849	0	140
2025.10.29	15:20:00	3981.68	3982.89	3971.54	3972.15	778	0	140
2025.10.29	15:30:00	3972.19	3981.07	3952.08	3966.35	1510	0	140
2025.10.29	15:40:00	3966.37	3968.10	3940.32	3948.31	1283	0	140
2025.10.29	15:50:00	3948.31	3960.09	3942.18	3951.14	1060	0	140
2025.10.29	16:00:00	3951.34	3951.88	3925.52	3934.86	1480	0	140
2025.10.29	16:10:00	3934.82	3952.84	3928.93	3951.20	1449	0	140
2025.10.29	16:20:00	3951.43	3968.78	3951.28	3962.34	1189	0	140
2025.10.29	16:30:00	3962.38	3977.13	3960.32	3967.95	885	0	140
2025.10.29	16:40:00	3967.88	3974.83	3963.53	3967.78	634	0	140
2025.10.29	16:50:00	3967.98	3971.05	3959.17	3962.03	609	0	140
2025.10.29	17:00:00	3962.08	3975.49	3961.56	3974.51	595	0	140
2025.10.29	17:10:00	3974.51	3974.51	3961.42	3961.71	493	0	140
2025.10.29	17:20:00	3961.70	3970.58	3958.96	3966.72	562	0	140
2025.10.29	17:30:00	3966.42	4010.97	3964.07	4006.89	1031	0	140
2025.10.29	17:40:00	4006.60	4008.97	3995.90	4005.97	953	0	140
2025.10.29	17:50:00	4006.10	4016.65	3998.63	4014.51	809	0	140
2025.10.29	18:00:00	4014.79	4018.84	3973.79	3993.09	4385	0	140
2025.10.29	18:10:00	3993.14	4000.61	3982.28	3997.07	1396	0	140
2025.10.29	18:20:00	3997.18	3997.18	3986.85	3992.29	921	0	140
2025.10.29	18:30:00	3992.31	4006.65	3852.68	3852.86	7693	0	140
2025.10.29	18:40:00	3853.14	3898.73	3838.21	3896.00	8771	0	140
2025.10.29	18:50:00	3896.20	3946.73	3894.89	3918.34	4072	0	140
2025.10.29	19:00:00	3918.13	3953.39	3917.16	3945.78	2990	0	140
2025.10.29	19:10:00	3945.79	3958.20	3923.84	3932.14	2085	0	140
2025.10.29	19:20:00	3931.94	3944.98	3924.10	3929.15	1583	0	140
2025.10.29	19:30:00	3928.88	3929.11	3892.04	3903.64	1990	0	140
2025.10.29	19:40:00	3903.28	3917.33	3887.61	3911.88	1455	0	140
2025.10.29	19:50:00	3912.10	3926.06	3902.76	3904.86	1228	0	140
2025.10.29	20:00:00	3905.15	3922.09	3892.40	3898.34	2419	0	140
2025.10.29	20:10:00	3898.52	3914.99	3888.00	3914.99	990	0	140
2025.10.29	20:20:00	3914.98	3939.70	3911.62	3935.77	872	0	140
2025.10.29	20:30:00	3935.97	3944.33	3926.15	3939.04	728	0	140
2025.10.29	20:40:00	3939.06	3939.75	3932.96	3939.35	479	0	140
2025.10.29	20:50:00	3939.38	3953.48	3939.38	3951.73	672	0	140
2025.10.29	21:00:00	3951.73	3952.30	3938.17	3943.80	530	0	140
2025.10.29	21:10:00	3943.79	3945.28	3930.29	3944.81	468	0	140
2025.10.29	21:20:00	3944.86	3947.38	3942.14	3943.53	318	0	140
2025.10.29	21:30:00	3943.73	3964.68	3943.73	3957.67	444	0	140
2025.10.29	21:40:00	3957.56	3961.35	3948.21	3957.30	262	0	140
2025.10.29	21:50:00	3957.18	3962.28	3951.28	3956.67	372	0	140
2025.10.29	22:00:00	3956.58	3960.30	3940.54	3950.40	682	0	140
2025.10.29	22:10:00	3950.40	3953.00	3940.54	3949.12	533	0	140
2025.10.29	22:20:00	3949.36	3950.84	3939.78	3940.64	342	0	140
2025.10.29	22:30:00	3940.63	3941.81	3934.37	3939.62	418	0	140
2025.10.29	22:40:00	3939.63	3945.57	3938.57	3944.23	369	0	140
2025.10.29	22:50:00	3944.34	3949.49	3938.47	3941.07	281	0	140
2025.10.29	23:00:00	3940.80	3941.19	3922.09	3924.07	584	0	140
2025.10.29	23:10:00	3924.31	3924.31	3909.67	3921.14	664	0	140
2025.10.29	23:20:00	3921.23	3923.82	3911.74	3911.75	465	0	140
2025.10.29	23:30:00	3911.77	3914.40	3877.29	3880.56	949	0	140
2025.10.29	23:40:00	3880.66	3897.20	3872.88	3894.15	801	0	140
2025.10.29	23:50:00	3894.04	3905.10	3892.65	3903.02	529	0	140
2025.10.30	00:00:00	3903.03	3909.77	3884.95	3887.79	918	0	140
2025.10.30	00:10:00	3887.79	3917.96	3887.79	3914.10	933	0	140
2025.10.30	00:20:00	3914.11	3916.91	3910.33	3914.27	604	0	140
2025.10.30	00:30:00	3914.04	3918.48	3902.56	3903.07	600	0	140
2025.10.30	00:40:00	3903.30	3922.19	3903.30	3920.97	640	0	140
2025.10.30	00:50:00	3920.94	3923.36	3914.64	3922.86	429	0	140
2025.10.30	01:00:00	3922.85	3922.85	3905.41	3921.87	630	0	140
2025.10.30	01:10:00	3921.96	3925.58	3913.58	3919.81	574	0	140
2025.10.30	01:20:00	3919.45	3919.63	3909.41	3912.67	435	0	140
2025.10.30	01:30:00	3912.68	3925.93	3911.21	3925.93	687	0	140
2025.10.30	01:40:00	3925.92	3931.33	3922.01	3928.29	562	0	140
2025.10.30	01:50:00	3928.17	3935.44	3925.64	3927.16	592	0	140
2025.10.30	02:00:00	3927.33	3932.08	3922.79	3926.67	479	0	140
2025.10.30	02:10:00	3926.67	3944.80	3924.21	3938.80	616	0	140
2025.10.30	02:20:00	3938.80	3947.49	3934.64	3943.91	528	0	140
2025.10.30	02:30:00	3944.09	3947.14	3940.95	3944.57	389	0	140
2025.10.30	02:40:00	3944.58	3947.26	3938.07	3939.80	411	0	140
2025.10.30	02:50:00	3939.80	3946.88	3939.12	3945.81	372	0	140
2025.10.30	03:00:00	3945.87	3946.55	3935.05	3942.56	483	0	140
2025.10.30	03:10:00	3942.44	3948.78	3938.06	3938.77	484	0	140
2025.10.30	03:20:00	3938.53	3942.32	3937.57	3938.68	357	0	140
2025.10.30	03:30:00	3938.39	3942.53	3935.34	3939.67	407	0	140
2025.10.30	03:40:00	3939.68	3939.68	3930.01	3930.66	450	0	140
2025.10.30	03:50:00	3930.64	3935.83	3927.52	3934.71	430	0	140
2025.10.30	04:00:00	3934.42	3935.15	3906.86	3908.88	774	0	140
2025.10.30	04:10:00	3909.00	3909.00	3873.57	3890.42	1954	0	140
2025.10.30	04:20:00	3890.30	3899.47	3839.79	3856.94	2632	0	140
2025.10.30	04:30:00	3857.13	3917.79	3843.03	3912.08	4274	0	140
2025.10.30	04:40:00	3911.99	3912.71	3886.20	3887.88	1550	0	140
2025.10.30	04:50:00	3887.49	3897.75	3869.13	3871.59	1117	0	140
2025.10.30	05:00:00	3871.60	3878.46	3856.36	3869.15	1389	0	140
2025.10.30	05:10:00	3869.15	3873.52	3858.85	3864.98	899	0	140
2025.10.30	05:20:00	3864.94	3879.72	3861.55	3875.01	832	0	140
2025.10.30	05:30:00	3874.80	3897.69	3869.93	3897.39	881	0	140
2025.10.30	05:40:00	3896.42	3920.78	3895.86	3918.06	1545	0	140
2025.10.30	05:50:00	3918.07	3923.37	3913.17	3916.53	838	0	140
2025.10.30	06:00:00	3916.57	3919.73	3913.26	3914.33	722	0	140
2025.10.30	06:10:00	3914.19	3916.52	3897.14	3905.87	886	0	140
2025.10.30	06:20:00	3905.61	3910.49	3901.56	3907.28	598	0	140
2025.10.30	06:30:00	3907.21	3915.85	3904.19	3905.92	640	0	140
2025.10.30	06:40:00	3905.67	3927.02	3905.01	3921.12	992	0	140
2025.10.30	06:50:00	3921.12	3924.52	3912.79	3913.31	475	0	140
2025.10.30	07:00:00	3913.63	3920.56	3907.90	3917.81	545	0	140
2025.10.30	07:10:00	3917.80	3945.02	3916.73	3939.88	987	0	140
2025.10.30	07:20:00	3939.89	3943.19	3933.83	3934.13	530	0	140
2025.10.30	07:30:00	3934.25	3938.98	3932.18	3934.23	423	0	140
2025.10.30	07:40:00	3934.29	3941.62	3931.55	3933.45	420	0	140
2025.10.30	07:50:00	3933.43	3940.70	3931.41	3939.59	369	0	140
2025.10.30	08:00:00	3939.60	3939.78	3927.34	3931.24	732	0	140
2025.10.30	08:10:00	3931.34	3936.27	3924.47	3928.28	783	0	140
2025.10.30	08:20:00	3928.10	3933.67	3924.29	3925.08	440	0	140
2025.10.30	08:30:00	3925.14	3935.27	3922.85	3932.37	386	0	140
2025.10.30	08:40:00	3932.33	3934.74	3926.34	3928.86	353	0	140
2025.10.30	08:50:00	3928.89	3930.65	3915.59	3920.89	459	0	140
2025.10.30	09:00:00	3920.73	3923.92	3914.29	3914.73	422	0	140
2025.10.30	09:10:00	3914.68	3916.17	3896.16	3898.41	570	0	140
2025.10.30	09:20:00	3898.50	3906.54	3892.07	3905.12	731	0	140
2025.10.30	09:30:00	3905.40	3913.66	3891.82	3899.24	695	0	140
2025.10.30	09:40:00	3899.24	3902.57	3895.21	3897.78	495	0	140
2025.10.30	09:50:00	3897.92	3907.99	3896.76	3899.49	427	0	140
2025.10.30	10:00:00	3899.99	3907.84	3893.57	3897.46	692	0	140
2025.10.30	10:10:00	3897.41	3898.50	3886.81	3891.44	586	0	140
2025.10.30	10:20:00	3891.34	3907.46	3891.34	3899.63	558	0	140
2025.10.30	10:30:00	3899.84	3906.02	3894.11	3897.88	457	0	140
2025.10.30	10:40:00	3898.08	3898.86	3882.82	3891.85	545	0	140
2025.10.30	10:50:00	3891.89	3899.28	3891.18	3892.63	343	0	140
2025.10.30	11:00:00	3892.63	3894.99	3877.91	3880.09	573	0	140
2025.10.30	11:10:00	3879.90	3889.28	3876.14	3887.39	709	0	140
2025.10.30	11:20:00	3887.39	3894.35	3884.07	3890.73	432	0	140
2025.10.30	11:30:00	3890.75	3897.77	3887.21	3892.74	381	0	140
2025.10.30	11:40:00	3892.55	3897.23	3887.18	3889.62	380	0	140
2025.10.30	11:50:00	3889.62	3889.62	3880.33	3880.83	499	0	140
2025.10.30	12:00:00	3880.83	3884.42	3871.70	3876.50	837	0	140
2025.10.30	12:10:00	3876.68	3878.29	3858.29	3871.43	1079	0	140
2025.10.30	12:20:00	3871.47	3871.82	3841.41	3854.44	1592	0	140
2025.10.30	12:30:00	3854.44	3859.14	3845.89	3849.80	1224	0	140
2025.10.30	12:40:00	3849.68	3849.69	3804.53	3809.86	2556	0	140
2025.10.30	12:50:00	3809.83	3822.20	3795.02	3817.66	1820	0	140
2025.10.30	13:00:00	3817.64	3831.98	3809.36	3828.00	1135	0	140
2025.10.30	13:10:00	3828.00	3837.16	3817.50	3822.23	852	0	140
2025.10.30	13:20:00	3822.27	3827.86	3806.15	3820.03	953	0	140
2025.10.30	13:30:00	3820.25	3820.45	3776.39	3795.93	3244	0	140
2025.10.30	13:40:00	3796.27	3799.74	3768.70	3788.37	2763	0	140
2025.10.30	13:50:00	3788.55	3804.96	3758.27	3766.43	1785	0	140
2025.10.30	14:00:00	3766.52	3795.53	3764.36	3782.80	2004	0	140
2025.10.30	14:10:00	3782.86	3794.85	3775.23	3780.65	1713	0	140
2025.10.30	14:20:00	3780.49	3792.47	3773.78	3779.11	1400	0	140
2025.10.30	14:30:00	3778.84	3787.61	3768.45	3781.08	1560	0	140
2025.10.30	14:40:00	3781.51	3800.76	3781.51	3788.45	1148	0	140
2025.10.30	14:50:00	3788.51	3807.05	3787.72	3800.53	1258	0	140
2025.10.30	15:00:00	3800.47	3807.47	3782.72	3785.13	1229	0	140
2025.10.30	15:10:00	3785.25	3791.38	3774.85	3783.88	1029	0	140
2025.10.30	15:20:00	3783.91	3792.25	3777.83	3783.45	1064	0	140
2025.10.30	15:30:00	3783.76	3784.31	3763.26	3769.41	1129	0	140
2025.10.30	15:40:00	3769.54	3772.57	3757.06	3763.86	1227	0	140
2025.10.30	15:50:00	3763.35	3775.94	3761.56	3773.07	897	0	140
2025.10.30	16:00:00	3773.01	3790.63	3762.33	3789.15	1289	0	140
2025.10.30	16:10:00	3789.03	3792.32	3779.39	3779.55	887	0	140
2025.10.30	16:20:00	3779.48	3801.92	3777.67	3798.26	878	0	140
2025.10.30	16:30:00	3798.33	3798.54	3788.61	3792.88	757	0	140
2025.10.30	16:40:00	3792.83	3792.83	3776.00	3783.45	789	0	140
2025.10.30	16:50:00	3783.55	3789.68	3773.31	3780.50	801	0	140
2025.10.30	17:00:00	3780.47	3780.47	3751.30	3764.68	1310	0	140
2025.10.30	17:10:00	3764.51	3766.21	3744.34	3748.55	1162	0	140
2025.10.30	17:20:00	3748.45	3749.84	3733.21	3740.93	1614	0	140
2025.10.30	17:30:00	3740.87	3743.98	3726.30	3732.00	1348	0	140
2025.10.30	17:40:00	3731.92	3772.47	3728.28	3769.07	1351	0	140
2025.10.30	17:50:00	3768.87	3770.41	3759.05	3770.40	766	0	140
2025.10.30	18:00:00	3770.39	3771.73	3754.42	3754.89	684	0	140
2025.10.30	18:10:00	3754.90	3761.93	3745.82	3747.02	541	0	140
2025.10.30	18:20:00	3746.86	3753.52	3734.48	3739.61	717	0	140
